store_id,state_id,cat_id,dept_id,item_id,year_month,total_units,avg_price,days_with_sales,max_daily_units,has_promotion,total_revenue
CA_2,CA,FOODS,FOODS_3,FOODS_3_017,2015-08,7.0,1.98,4.0,2.0,False,13.86
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-06,6.0,10.13,6.0,1.0,True,60.78
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-02,6.0,0.97,5.0,2.0,True,5.82
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-04,2.0,5.92,2.0,1.0,False,11.84
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-08,46.0,3.97,22.0,6.0,False,182.62
CA_1,CA,FOODS,FOODS_2,FOODS_2_380,2016-01,52.0,4.97,25.0,5.0,True,258.44
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-03,7.0,0.97,6.0,2.0,True,6.79
  CA_1 ,CA,FOODS,FOODS_3,FOODS_3_017,2016-01,1.0,1.98,1.0,1.0,True,1.98
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2016-01,111.0,4.97,27.0,11.0,True,551.67
CA_2,CA,FOODS,FOODS_3,FOODS_3_525,2015-12,20.0,2.0,16.0,2.0,True,40.0
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-04,7.0,0.97,5.0,2.0,False,6.79
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-06,9.0,2.97,7.0,2.0,True,26.73
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-03,8.0,,5.0,2.0,True,23.76
TX_2,TX,FOODS,FOODS_3,FOODS_3_017,2015-07,4.0,1.98,4.0,1.0,True,7.92
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-10,46.0,10.43,24.0,5.0,True,479.78
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-01,9.0,0.97,7.0,3.0,True,8.73
WI_1,WI,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-05,28.0,2.78,17.0,5.0,True,77.84
TX_2,TX,FOODS,FOODS_2,FOODS_2_380,2015-10,106.0,4.97,26.0,9.0,True,526.82
  CA_2 ,CA,FOODS,FOODS_3,FOODS_3_293,2015-07,11.0,1.98,9.0,2.0,True,21.78
TX_2,TX,FOODS,FOODS_3,FOODS_3_525,2015-07,116.0,2.0,31.0,8.0,True,232.0
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-03,,2.97,4.0,1.0,True,11.88
CA_2,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-03,33.0,2.78,16.0,4.0,True,91.74
  CA_1 ,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-03,14.0,0.97,10.0,2.0,True,13.58
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-03,33.0,,19.0,6.0,True,191.4
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-05,2.0,3.96,2.0,1.0,True,7.92
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-06,23.0,0.97,10.0,5.0,True,22.31
WI_1,WI,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-09,32.0,2.78,19.0,3.0,True,88.96
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-12,7.0,0.5,6.0,2.0,True,3.5
CA_2,CA,FOODS,FOODS_3,FOODS_3_017,2016-01,5.0,1.98,4.0,2.0,True,9.9
WI_1,WI,FOODS,FOODS_3,FOODS_3_142,2016-03,41.0,3.98,18.0,7.0,True,163.18
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-04,11.0,0.97,7.0,3.0,False,10.67
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-11,6.0,5.92,5.0,2.0,True,35.52
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-07,21.0,10.43,17.0,3.0,True,219.03
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-04,1.0,2.97,1.0,1.0,False,2.97
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-07,7.0,0.97,6.0,2.0,True,6.79
TX_2,TX,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-10,3.0,10.43,3.0,1.0,True,31.29
TX_2,TX,FOODS,FOODS_3,FOODS_3_142,2016-04,12.0,3.98,6.0,3.0,False,47.76
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-05,9.0,0.5,8.0,2.0,True,4.5
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-09,8.0,0.97,7.0,2.0,True,7.76
TX_1,TX,HOBIES,HOBBIES_2,HOBBIES_2_108,2016-04,1.0,2.97,1.0,1.0,False,2.97
  TX_2 ,TX,FOODS,FOODS_3,FOODS_3_525,2015-04,10.0,2.0,5.0,3.0,False,20.0
CA_2,CA,FOODS,FOODS_3,FOODS_3_142,2015-04,21.0,3.98,5.0,7.0,False,83.58
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-12,9.0,0.97,9.0,1.0,True,8.73
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-09,6.0,,5.0,2.0,True,5.82
TX_2,TX,FOODS,FOODS_3,FOODS_3_293,2015-08,14.0,1.98,10.0,4.0,False,27.72
CA_2,CA,HOBIES,HOBBIES_1,HOBBIES_1_242,2016-02,17.0,2.78,14.0,3.0,True,47.26
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-09,16.0,3.96,8.0,4.0,True,63.36
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-10,17.0,0.97,16.0,2.0,True,16.49
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-07,4.0,0.97,3.0,2.0,True,3.88
  CA_1 ,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-06,17.0,,12.0,3.0,True,67.32
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-02,19.0,3.96,12.0,3.0,True,75.24
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-03,11.0,0.97,7.0,2.0,True,10.67
CA_2,CA,Houshold,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-07,75.0,4.13,18.0,10.0,True,309.75
CA_2,CA,HOBIES,HOBBIES_1,HOBBIES_1_242,2016-04,17.0,2.78,9.0,6.0,False,47.26
CA_1,CA,FOODS,FOODS_2,FOODS_2_380,2015-04,8.0,4.97,3.0,4.0,False,39.76
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2016-03,7.0,10.43,7.0,1.0,True,73.01
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-10,6.0,5.92,4.0,2.0,True,35.52
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-04,3.0,2.97,2.0,2.0,False,8.91
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-09,8.0,10.43,5.0,4.0,True,83.44
TX_1,TX,Foods,FOODS_3,FOODS_3_293,2016-02,1.0,1.98,1.0,1.0,True,1.98
TX_2,TX,FOODS,FOODS_3,FOODS_3_017,2015-10,8.0,1.98,6.0,2.0,True,15.84
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-03,12.0,3.96,8.0,2.0,True,47.52
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-06,9.0,0.5,8.0,2.0,True,4.5
WI_1,WI,FOODS,FOODS_2,FOODS_2_380,2015-12,161.0,4.97,30.0,11.0,True,800.17
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-05,14.0,3.96,13.0,2.0,True,55.44
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-08,45.0,3.97,23.0,4.0,False,178.65
CA_2,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-06,26.0,2.78,14.0,5.0,True,72.28
WI_1,WI,FOODS,FOODS_3,FOODS_3_142,2015-10,36.0,,15.0,5.0,True,143.28
CA_1,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-10,40.0,2.78,25.0,4.0,True,111.2
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-02,4.0,2.97,4.0,1.0,True,11.88
  WI_1 ,WI,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-06,9.0,3.96,6.0,3.0,True,35.64
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2016-01,2.0,1.98,2.0,1.0,True,3.96
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-09,17.0,0.97,12.0,3.0,True,16.49
CA_1,CA,FOODS,FOODS_3,FOODS_3_525,2015-12,62.0,2.0,27.0,5.0,True,124.0
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-06,69.0,4.97,26.0,6.0,True,342.93
CA_2,CA,FOODS,FOODS_3,FOODS_3_142,2015-11,120.0,3.98,28.0,8.0,True,477.6
,,,,,,,,,,,
WI_1,WI,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-06,,2.78,17.0,3.0,True,63.94
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-09,15.0,10.43,11.0,3.0,True,156.45
  CA_2 ,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-04,2.0,0.97,2.0,1.0,False,1.94
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-01,3.0,2.97,3.0,1.0,True,8.91
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-03,8.0,,5.0,2.0,True,23.76
CA_2,CA,Houshold,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-09,14.0,3.96,14.0,1.0,True,55.44
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-11,53.0,10.43,21.0,10.0,True,552.79
CA_1,CA,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-09,19.0,10.43,14.0,3.0,True,198.17
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-04,9.0,5.74,5.0,2.0,False,51.66
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-01,9.0,3.96,6.0,2.0,True,35.64
WI_1,WI,FOODS,FOODS_3,FOODS_3_293,2016-04,6.0,1.98,4.0,3.0,False,11.88
CA_1,CA,FOODS,FOODS_3,FOODS_3_525,2016-04,106.0,2.0,19.0,12.0,False,212.0
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-10,105.0,4.97,29.0,8.0,True,521.85
  WI_1 ,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-08,2.0,10.43,2.0,1.0,False,20.86
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-07,72.0,,25.0,9.0,True,426.24
  TX_1 ,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-03,,0.5,9.0,1.0,True,4.5
  TX_1 ,TX,FOODS,FOODS_3,FOODS_3_525,2015-07,46.0,2.0,26.0,4.0,True,92.0
TX_2,TX,FOODS,FOODS_3,FOODS_3_293,2016-03,19.0,1.98,9.0,5.0,True,37.62
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-12,17.0,,13.0,4.0,True,177.31
CA_1,CA,FOODS,FOODS_3,FOODS_3_017,2015-10,8.0,1.98,7.0,2.0,True,15.84
WI_1,WI,FOODS,FOODS_3,FOODS_3_293,2015-08,16.0,1.98,8.0,5.0,False,31.68
WI_1,WI,FOODS,FOODS_3,FOODS_3_017,2016-04,7.0,1.98,6.0,2.0,False,13.86
  WI_1 ,WI,FOODS,FOODS_3,FOODS_3_293,2015-07,10.0,1.98,9.0,2.0,True,19.8
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2016-03,61.0,2.0,17.0,12.0,True,122.0
TX_2,TX,FOODS,FOODS_2,FOODS_2_380,2015-09,102.0,4.97,28.0,11.0,True,506.94
WI_1,WI,Foods,FOODS_3,FOODS_3_293,2015-12,5.0,1.98,5.0,1.0,True,9.9
CA_1,CA,FOODS,FOODS_3,FOODS_3_525,2015-04,6.0,2.0,4.0,2.0,False,12.0
CA_2,CA,FOODS,FOODS_2,FOODS_2_380,2016-04,56.0,4.97,17.0,10.0,False,278.32
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-11,14.0,0.97,9.0,2.0,True,13.58
WI_1,WI,FOODS,FOODS_3,FOODS_3_525,2016-02,123.0,,28.0,13.0,True,246.0
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-08,6.0,2.97,4.0,3.0,False,17.82
WI_1,WI,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-03,56.0,3.97,25.0,5.0,True,222.32
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-03,5.0,0.97,4.0,2.0,True,4.85
CA_1,CA,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-08,14.0,10.43,10.0,3.0,False,146.02
CA_2,CA,HOBIES,HOBBIES_2,HOBBIES_2_123,2016-03,2.0,0.5,2.0,1.0,True,1.0
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-08,3.0,0.5,2.0,2.0,False,1.5
  CA_1 ,CA,FOODS,FOODS_3,FOODS_3_017,2015-08,9.0,,9.0,1.0,False,17.82
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-04,10.0,3.96,9.0,2.0,False,39.6
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2016-03,7.0,10.43,7.0,1.0,True,73.01
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-09,7.0,2.97,4.0,4.0,True,20.79
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-12,19.0,10.43,13.0,3.0,True,198.17
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-07,15.0,10.43,10.0,3.0,True,156.45
  CA_2 ,CA,FOODS,FOODS_3,FOODS_3_142,2015-06,95.0,3.98,25.0,10.0,True,378.1
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-04,2.0,3.96,2.0,1.0,False,7.92
WI_1,WI,FOODS,FOODS_3,FOODS_3_142,2015-11,40.0,3.98,18.0,6.0,True,159.2
CA_2,CA,FOODS,FOODS_3,FOODS_3_017,2015-09,5.0,1.98,4.0,2.0,True,9.9
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-06,11.0,3.96,8.0,3.0,True,43.56
  TX_2 ,TX,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-12,13.0,10.43,9.0,2.0,True,135.59
TX_2,TX,Houshold,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-04,3.0,3.96,2.0,2.0,False,11.88
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-03,-8.0,3.96,7.0,2.0,True,31.68
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-01,10.0,0.97,10.0,1.0,True,9.7
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-11,11.0,0.97,9.0,2.0,True,10.67
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-02,12.0,5.92,10.0,2.0,True,71.04
CA_1,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-04,4.0,2.78,3.0,2.0,False,11.12
CA_1,CA,FOODS,FOODS_3,FOODS_3_525,2015-11,33.0,2.0,21.0,3.0,True,66.0
WI_1,WI,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-04,5.0,3.97,3.0,2.0,False,19.85
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-11,26.0,10.43,16.0,3.0,True,271.18
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-11,6.0,5.92,3.0,4.0,True,35.52
CA_2,CA,FOODS,FOODS_2,FOODS_2_380,2015-12,84.0,4.97,29.0,6.0,True,417.48
CA_1,CA,FOODS,FOODS_3,FOODS_3_017,2015-07,6.0,1.98,6.0,1.0,True,11.88
TX_1,TX,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-08,37.0,5.92,20.0,4.0,False,10952.0
CA_1,CA,FOODS,FOODS_3,FOODS_3_525,2016-02,33.0,2.0,19.0,5.0,True,66.0
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-04,2.0,0.97,2.0,1.0,False,1.94
WI_1,WI,HOBIES,HOBBIES_1,HOBBIES_1_242,2015-12,32.0,2.78,17.0,3.0,True,88.96
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-12,11.0,5.92,8.0,2.0,True,65.12
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-09,38.0,3.97,18.0,4.0,True,150.86
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-03,32.0,3.97,19.0,3.0,True,127.04
CA_2,CA,HOBIES,HOBBIES_2,HOBBIES_2_123,2015-11,3.0,0.5,3.0,1.0,True,1.5
TX_2,TX,FOODS,FOODS_3,FOODS_3_525,2015-12,54.0,2.0,21.0,5.0,True,108.0
  CA_2 ,CA,FOODS,FOODS_3,FOODS_3_525,2016-04,62.0,2.0,18.0,11.0,False,124.0
CA_1,CA,FOODS,FOODS_3,FOODS_3_142,2015-05,48.0,3.98,18.0,7.0,True,191.04
WI_1,WI,Houshold,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-01,48.0,3.97,22.0,7.0,True,190.56
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-07,3.0,2.97,3.0,1.0,True,8.91
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-08,-24.0,10.43,16.0,3.0,False,250.32
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-08,2.0,1.98,2.0,1.0,False,3.96
CA_2,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-07,39.0,2.78,24.0,3.0,True,108.42
CA_1,CA,FOODS,FOODS_3,FOODS_3_142,2016-04,,3.98,15.0,10.0,False,230.84
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-10,4.0,2.97,4.0,1.0,True,11.88
TX_1,TX,Foods,FOODS_3,FOODS_3_142,2015-05,14.0,3.98,11.0,3.0,True,55.72
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-02,6.0,0.5,6.0,1.0,True,3.0
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-07,13.0,0.97,12.0,2.0,True,12.61
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-08,6.0,0.97,5.0,2.0,False,5.82
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-05,6.0,9.96,5.0,2.0,True,59.76
CA_2,CA,FOODS,FOODS_3,FOODS_3_142,2015-10,107.0,3.98,26.0,13.0,True,425.86
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-11,,0.97,4.0,2.0,True,5.82
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-09,8.0,2.97,5.0,3.0,True,23.76
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-12,8.0,10.43,5.0,4.0,True,83.44
CA_2,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-04,17.0,2.78,9.0,6.0,False,47.26
WI_1,WI,FOODS,FOODS_3,FOODS_3_525,2016-03,77.0,2.0,26.0,7.0,True,154.0
  TX_2 ,TX,FOODS,FOODS_3,FOODS_3_293,2015-12,6.0,1.98,5.0,2.0,True,11.88
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-09,16.0,3.96,8.0,4.0,True,63.36
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-04,17.0,10.43,10.0,3.0,False,177.31
WI_1,WI,FOODS,FOODS_3,FOODS_3_293,2015-11,13.0,1.98,9.0,3.0,True,25.74
CA_1,CA,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-06,28.0,9.82,20.0,3.0,True,274.96
TX_2,TX,HOBIES,HOBBIES_2,HOBBIES_2_109,2015-09,9.0,0.97,8.0,2.0,True,8.73
TX_2,TX,HOBIES,HOBBIES_2,HOBBIES_2_123,2016-03,7.0,0.5,7.0,1.0,True,3.5
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-08,19.0,10.43,14.0,2.0,False,198.17
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-01,74.0,3.97,27.0,7.0,True,293.78
CA_2,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-04,1.0,2.78,1.0,1.0,False,2.78
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-04,1.0,0.5,1.0,1.0,False,0.5
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-02,3.0,0.5,3.0,1.0,True,1.5
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-04,16.0,2.5,10.0,4.0,False,40.0
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-02,-14.0,2.5,11.0,2.0,True,35.0
WI_1,WI,FOODS,FOODS_3,FOODS_3_293,2015-05,18.0,1.98,10.0,4.0,True,35.64
TX_2,TX,FOODS,FOODS_3,FOODS_3_525,2015-06,57.0,2.0,27.0,7.0,True,114.0
WI_1,WI,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-04,33.0,2.78,15.0,5.0,False,91.74
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-08,12.0,3.96,11.0,2.0,False,47.52
CA_1,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-06,23.0,2.78,16.0,3.0,True,63.94
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-05,21.0,9.47,15.0,3.0,True,198.87
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-11,25.0,2.0,17.0,4.0,True,50.0
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-03,8.0,5.8,7.0,2.0,True,46.4
CA_2,CA,FOODS,FOODS_3,FOODS_3_293,2015-11,5.0,1.98,4.0,2.0,True,9.9
WI_1,WI,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-03,23.0,2.78,13.0,5.0,True,63.94
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-03,14.0,10.43,10.0,3.0,True,146.02
CA_1,CA,FOODS,FOODS_2,FOODS_2_380,2015-12,43.0,4.97,25.0,3.0,True,213.71
WI_1,WI,Foods,FOODS_3,FOODS_3_293,2015-06,13.0,1.98,9.0,4.0,True,25.74
CA_1,CA,FOODS,FOODS_3,FOODS_3_142,2016-03,43.0,3.98,19.0,5.0,True,171.14
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-09,13.0,0.97,10.0,3.0,True,12.61
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-07,3.0,2.97,3.0,1.0,True,8.91
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-08,17.0,3.96,12.0,3.0,False,67.32
  TX_2 ,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-01,6.0,5.92,5.0,2.0,True,35.52
TX_2,TX,FOODS,FOODS_3,FOODS_3_293,2015-04,6.0,1.98,4.0,3.0,False,594.0
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-09,8.0,,6.0,3.0,True,23.76
TX_2,TX,FOODS,FOODS_3,FOODS_3_017,2015-05,4.0,1.98,2.0,3.0,True,7.92
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-12,12.0,10.43,8.0,2.0,True,125.16
CA_2,CA,HOBIES,HOBBIES_2,HOBBIES_2_108,2016-04,4.0,2.97,3.0,2.0,False,11.88
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-05,11.0,0.97,8.0,2.0,True,10.67
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-03,91.0,3.97,30.0,7.0,True,361.27
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-09,17.0,2.5,9.0,3.0,True,42.5
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-04,1.0,9.47,1.0,1.0,False,9.47
WI_1,WI,FOODS,FOODS_3,FOODS_3_017,2016-02,,1.98,6.0,1.0,True,11.88
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-03,21.0,0.97,14.0,3.0,True,20.37
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-06,6.0,0.5,6.0,1.0,True,3.0
TX_2,TX,FOODS,FOODS_3,FOODS_3_017,2015-09,8.0,1.98,7.0,2.0,True,15.84
WI_1,WI,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-11,45.0,2.78,21.0,6.0,True,125.1
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-10,6.0,3.96,6.0,1.0,True,23.76
CA_1,CA,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-01,8.0,5.92,6.0,2.0,True,47.36
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-12,21.0,5.92,14.0,4.0,True,124.32
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-12,10.0,3.96,6.0,4.0,True,39.6
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-11,4.0,10.43,4.0,1.0,True,41.72
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-05,26.0,5.92,18.0,3.0,True,153.92
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-12,38.0,3.97,20.0,4.0,True,150.86
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-05,44.0,4.97,20.0,4.0,True,218.68
TX_1,TX,HOBIES,HOBBIES_2,HOBBIES_2_123,2015-07,3.0,0.5,3.0,1.0,True,1.5
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-05,12.0,5.92,6.0,3.0,True,71.04
